gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,cusip,curcdq,datacqtr,datafqtr,acoq,actq,altoq,ancq,anoq,capr1q,capr2q,capr3q,capsftq,capsq,cheq,chq,dlcq,dlttq,invtq,ivstq,lcoq,lctq,lltq,optvolq,tfvaq,tfvlq,amcy,cdvcy,chechy,dlcchy,dltisy,dltry,dvpy,dvy,esubcy,invchy,ivstchy,costat,dvpspq,dvpsxq,prchq,prclq
6310,20120331,2012,1,INDL,C,D,STD,KMI,49456B101,USD,2012Q1,2012Q1,2381,3902,,,0,,,,,3438,525,494,2126,15230,235,31,757,3708,,,653,230,,220,83,,2672,2438,0,220,-22,-73,,A,0.31,0.31,39.25,31.76
6310,20120630,2012,2,INDL,C,D,STD,KMI,49456B101,USD,2012Q2,2012Q2,2967,5331,,,0,,,,,14807,728,675,3271,33833,361,53,1704,6132,,,957,379,,446,264,,10233,4309,0,446,-20,-91,,A,0.32,0.32,40.25,30.51
6310,20120930,2012,3,INDL,C,D,STD,KMI,49456B101,USD,2012Q3,2012Q3,2616,5122,,,0,,,,,14924,831,775,3949,32475,379,56,1539,6860,,,867,326,,810,364,,15727,10421,0,810,-12,-100,,A,0.35,0.35,36.63,32.03
6310,20121231,2012,4,INDL,C,D,STD,KMI,49456B101,USD,2012Q4,2012Q4,1182,3674,,,0,,,,,14917,714,714,2401,32000,374,0,1560,5209,,,772,213,,1184,303,,18148,14755,0,1184,181,-92,,A,0.36,0.36,36.5,31.925
6310,20130331,2013,1,INDL,C,D,STD,KMI,49456B101,USD,2013Q1,2013Q1,901,3686,,,0,,,,,14857,1106,1106,2876,31514,389,0,1595,5582,,,657,220,,384,392,,3219,3091,0,384,-50,-13,,A,0.37,0.37,38.8,35.74
6310,20130630,2013,2,INDL,C,D,STD,KMI,49456B101,USD,2013Q2,2013Q2,839,3772,,,0,,,,,14945,1017,1017,3964,31582,428,0,2043,7333,,,469,241,,779,303,,5847,5536,0,779,-36,-50,,A,0.38,0.38,41.49,35.52
6310,20130930,2013,3,INDL,C,D,STD,KMI,49456B101,USD,2013Q3,2013Q3,920,3591,,,0,,,,,14636,816,816,2973,33038,435,0,2015,6415,,,433,314,,1196,102,,9507,8651,0,1196,-21,-57,,A,0.4,0.4,40.45,34.54
6310,20131231,2013,4,INDL,C,D,STD,KMI,49456B101,USD,2013Q4,2013Q4,1119,3868,,,0,,,,,14479,598,598,2306,33887,430,0,2093,6075,,,357,311,,1622,-116,,13581,12393,0,1622,110,-53,,A,0.41,0.41,36.6801,32.3
6310,20140331,2014,1,INDL,C,D,STD,KMI,49456B101,USD,2014Q1,2014Q1,894,3662,,,0,,,,,14362,513,513,2412,34799,417,0,2081,6068,,,343,274,,425,-85,,5191,4184,0,425,-62,10,,A,0.41,0.41,36.45,30.8114
6310,20140630,2014,2,INDL,C,D,STD,KMI,49456B101,USD,2014Q2,2014Q2,911,3367,,,-41,,,,,14339,363,363,2623,34521,460,0,2363,6487,,,281,276,,860,-235,,9448,8512,0,860,-44,-24,,A,0.42,0.42,36.5,32.1
6310,20140930,2014,3,INDL,C,D,STD,KMI,49456B101,USD,2014Q3,2014Q3,857,3486,,,0,,,,,14361,472,472,2307,35636,461,0,2235,6085,,,375,188,,1304,-126,,13399,11585,0,1304,-29,-29,,A,0.43,0.43,42.49,35.2
6310,20141231,2014,4,INDL,C,D,STD,KMI,49456B101,USD,2014Q4,2014Q4,1337,3752,,,0,,,,,36178,315,315,2717,40246,459,0,2057,6362,,,997,162,,1760,-283,,24573,17801,0,1760,20,-30,,A,0.44,0.44,43.18,33.25
6310,20150331,2015,1,INDL,C,D,STD,KMI,49456B101,USD,2015Q1,2015Q1,1157,3289,,,0,,,,,37839,259,259,3435,41824,453,0,1956,6784,,,1109,186,,962,-56,,7136,6305,0,962,79,6,,A,0.45,0.45,42.93,39.45
6310,20150630,2015,2,INDL,C,D,STD,KMI,49456B101,USD,2015Q2,2015Q2,950,2936,,,0,,,,,38791,163,163,3154,41399,474,0,2052,6499,,,772,997,,2006,-152,,9485,8941,0,2006,127,-34,,A,0.48,0.48,44.71,38.33
6310,20150930,2015,3,INDL,C,D,STD,KMI,49456B101,USD,2015Q3,2015Q3,1039,3067,,,0,,,,,40062,179,179,3003,41630,445,0,1962,6191,,,1137,108,,3084,-136,,12281,11893,0,3084,513,2,,A,0.49,0.49,38.575,25.81
6310,20151231,2015,4,INDL,C,D,STD,KMI,49456B101,USD,2015Q4,2015Q4,873,2824,,,0,,,,,41661,229,229,821,42406,407,0,1920,4065,,,1024,108,,4224,-86,,14316,15116,26,4224,28,34,,A,0.51,0.51,32.89,14.22
6310,20160331,2016,1,INDL,C,D,STD,KMI,49456B101,USD,2016Q1,2016Q1,739,2481,,,-49,,,,,41678,175,175,1702,42105,364,0,1677,4396,,,1243,7,,279,-54,,4610,4336,39,316,246,46,,A,0.125,0.125,19.315,11.2
6310,20160630,2016,2,INDL,C,D,STD,KMI,49456B101,USD,2016Q2,2016Q2,651,2470,,,-45,,,,,41696,180,180,3419,40201,361,0,2060,6566,,,1127,0,,559,-49,,6847,6800,78,635,264,49,,A,0.125,0.125,19.4,16.63
