gvkey,splticrm,datadate,conm,tic,cusip
143974,,20130731,ALLIANCE DATA SYSTEMS CORP,ADS,18581108
143974,,20130831,ALLIANCE DATA SYSTEMS CORP,ADS,18581108
143974,,20130930,ALLIANCE DATA SYSTEMS CORP,ADS,18581108
143974,,20131031,ALLIANCE DATA SYSTEMS CORP,ADS,18581108
143974,,20131130,ALLIANCE DATA SYSTEMS CORP,ADS,18581108
143974,,20131231,ALLIANCE DATA SYSTEMS CORP,ADS,18581108
143974,,20140131,ALLIANCE DATA SYSTEMS CORP,ADS,18581108
143974,,20140228,ALLIANCE DATA SYSTEMS CORP,ADS,18581108
143974,,20140331,ALLIANCE DATA SYSTEMS CORP,ADS,18581108
143974,,20140430,ALLIANCE DATA SYSTEMS CORP,ADS,18581108
143974,,20140531,ALLIANCE DATA SYSTEMS CORP,ADS,18581108
143974,,20140630,ALLIANCE DATA SYSTEMS CORP,ADS,18581108
143974,,20140731,ALLIANCE DATA SYSTEMS CORP,ADS,18581108
143974,,20140831,ALLIANCE DATA SYSTEMS CORP,ADS,18581108
143974,,20140930,ALLIANCE DATA SYSTEMS CORP,ADS,18581108
143974,,20141031,ALLIANCE DATA SYSTEMS CORP,ADS,18581108
143974,,20141130,ALLIANCE DATA SYSTEMS CORP,ADS,18581108
143974,,20141231,ALLIANCE DATA SYSTEMS CORP,ADS,18581108
143974,,20150131,ALLIANCE DATA SYSTEMS CORP,ADS,18581108
143974,,20150228,ALLIANCE DATA SYSTEMS CORP,ADS,18581108
143974,,20150331,ALLIANCE DATA SYSTEMS CORP,ADS,18581108
143974,,20150430,ALLIANCE DATA SYSTEMS CORP,ADS,18581108
143974,,20150531,ALLIANCE DATA SYSTEMS CORP,ADS,18581108
143974,,20150630,ALLIANCE DATA SYSTEMS CORP,ADS,18581108
143974,,20150731,ALLIANCE DATA SYSTEMS CORP,ADS,18581108
143974,,20150831,ALLIANCE DATA SYSTEMS CORP,ADS,18581108
144009,BBB-,20100131,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20100228,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20100331,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20100430,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20100531,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20100630,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20100731,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20100831,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20100930,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20101031,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20101130,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20101231,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20110131,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20110228,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20110331,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20110430,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20110531,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20110630,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20110731,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20110831,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20110930,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20111031,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20111130,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20111231,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20120131,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20120229,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20120331,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20120430,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20120531,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20120630,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20120731,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20120831,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20120930,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20121031,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20121130,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20121231,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20130131,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20130228,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20130331,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20130430,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20130531,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20130630,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20130731,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20130831,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20130930,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20131031,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20131130,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20131231,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20140131,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20140228,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20140331,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20140430,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20140531,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20140630,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20140731,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20140831,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20140930,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20141031,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20141130,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20141231,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20150131,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20150228,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20150331,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20150430,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20150531,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20150630,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20150731,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20150831,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20150930,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20151031,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20151130,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB-,20151231,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB,20160131,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB,20160229,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB,20160331,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB,20160430,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB,20160531,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB,20160630,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB,20160731,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB,20160831,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB,20160930,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB,20161031,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB,20161130,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB,20161231,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144009,BBB,20170131,WILLIS TOWERS WATSON PLC,WLTW,G96629103
144559,A-,20100131,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20100228,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20100331,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20100430,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20100531,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20100630,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20100731,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20100831,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20100930,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20101031,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20101130,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20101231,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20110131,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20110228,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20110331,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20110430,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20110531,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20110630,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20110731,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20110831,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20110930,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20111031,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20111130,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20111231,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20120131,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20120229,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20120331,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20120430,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20120531,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20120630,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20120731,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20120831,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20120930,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20121031,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20121130,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20121231,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20130131,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20130228,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20130331,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20130430,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20130531,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20130630,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20130731,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20130831,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20130930,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20131031,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20131130,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20131231,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20140131,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20140228,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20140331,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20140430,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20140531,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20140630,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20140731,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20140831,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20140930,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20141031,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20141130,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20141231,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20150131,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20150228,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20150331,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20150430,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,A-,20150531,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,BBB,20150630,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,BBB,20150731,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,BBB,20150831,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,BBB,20150930,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,BBB,20151031,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,BBB,20151130,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,BBB,20151231,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,BBB,20160131,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,BBB,20160229,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,BBB,20160331,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,BBB,20160430,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,BBB,20160531,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,BBB,20160630,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,BBB,20160731,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,BBB,20160831,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,BBB,20160930,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,BBB,20161031,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,BBB,20161130,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,BBB,20161231,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
144559,BBB,20170131,ZIMMER BIOMET HOLDINGS INC,ZBH,98956P102
145046,A-,20100131,ANTHEM INC,ANTM,36752103
145046,A-,20100228,ANTHEM INC,ANTM,36752103
145046,A-,20100331,ANTHEM INC,ANTM,36752103
145046,A-,20100430,ANTHEM INC,ANTM,36752103
145046,A-,20100531,ANTHEM INC,ANTM,36752103
145046,A-,20100630,ANTHEM INC,ANTM,36752103
145046,A-,20100731,ANTHEM INC,ANTM,36752103
145046,A-,20100831,ANTHEM INC,ANTM,36752103
145046,A-,20100930,ANTHEM INC,ANTM,36752103
145046,A-,20101031,ANTHEM INC,ANTM,36752103
145046,A-,20101130,ANTHEM INC,ANTM,36752103
145046,A-,20101231,ANTHEM INC,ANTM,36752103
145046,A-,20110131,ANTHEM INC,ANTM,36752103
145046,A-,20110228,ANTHEM INC,ANTM,36752103
145046,A-,20110331,ANTHEM INC,ANTM,36752103
145046,A-,20110430,ANTHEM INC,ANTM,36752103
145046,A-,20110531,ANTHEM INC,ANTM,36752103
145046,A-,20110630,ANTHEM INC,ANTM,36752103
145046,A-,20110731,ANTHEM INC,ANTM,36752103
145046,A-,20110831,ANTHEM INC,ANTM,36752103
145046,A-,20110930,ANTHEM INC,ANTM,36752103
145046,A-,20111031,ANTHEM INC,ANTM,36752103
145046,A-,20111130,ANTHEM INC,ANTM,36752103
145046,A-,20111231,ANTHEM INC,ANTM,36752103
145046,A-,20120131,ANTHEM INC,ANTM,36752103
145046,A-,20120229,ANTHEM INC,ANTM,36752103
145046,A-,20120331,ANTHEM INC,ANTM,36752103
145046,A-,20120430,ANTHEM INC,ANTM,36752103
145046,A-,20120531,ANTHEM INC,ANTM,36752103
145046,A-,20120630,ANTHEM INC,ANTM,36752103
145046,A-,20120731,ANTHEM INC,ANTM,36752103
145046,A-,20120831,ANTHEM INC,ANTM,36752103
145046,A-,20120930,ANTHEM INC,ANTM,36752103
145046,A-,20121031,ANTHEM INC,ANTM,36752103
145046,A-,20121130,ANTHEM INC,ANTM,36752103
145046,A-,20121231,ANTHEM INC,ANTM,36752103
145046,A-,20130131,ANTHEM INC,ANTM,36752103
145046,A-,20130228,ANTHEM INC,ANTM,36752103
145046,A-,20130331,ANTHEM INC,ANTM,36752103
145046,A-,20130430,ANTHEM INC,ANTM,36752103
145046,A-,20130531,ANTHEM INC,ANTM,36752103
145046,A-,20130630,ANTHEM INC,ANTM,36752103
145046,A-,20130731,ANTHEM INC,ANTM,36752103
145046,A-,20130831,ANTHEM INC,ANTM,36752103
145046,A-,20130930,ANTHEM INC,ANTM,36752103
145046,A-,20131031,ANTHEM INC,ANTM,36752103
145046,A-,20131130,ANTHEM INC,ANTM,36752103
145046,A-,20131231,ANTHEM INC,ANTM,36752103
145046,A-,20140131,ANTHEM INC,ANTM,36752103
145046,A-,20140228,ANTHEM INC,ANTM,36752103
145046,A-,20140331,ANTHEM INC,ANTM,36752103
145046,A-,20140430,ANTHEM INC,ANTM,36752103
145046,A-,20140531,ANTHEM INC,ANTM,36752103
145046,A-,20140630,ANTHEM INC,ANTM,36752103
145046,A-,20140731,ANTHEM INC,ANTM,36752103
145046,A-,20140831,ANTHEM INC,ANTM,36752103
145046,A-,20140930,ANTHEM INC,ANTM,36752103
145046,A-,20141031,ANTHEM INC,ANTM,36752103
145046,A-,20141130,ANTHEM INC,ANTM,36752103
145046,A-,20141231,ANTHEM INC,ANTM,36752103
145046,A-,20150131,ANTHEM INC,ANTM,36752103
145046,A-,20150228,ANTHEM INC,ANTM,36752103
145046,A-,20150331,ANTHEM INC,ANTM,36752103
145046,A-,20150430,ANTHEM INC,ANTM,36752103
145046,A,20150531,ANTHEM INC,ANTM,36752103
145046,A,20150630,ANTHEM INC,ANTM,36752103
145046,A,20150731,ANTHEM INC,ANTM,36752103
145046,A,20150831,ANTHEM INC,ANTM,36752103
145046,A,20150930,ANTHEM INC,ANTM,36752103
145046,A,20151031,ANTHEM INC,ANTM,36752103
145046,A,20151130,ANTHEM INC,ANTM,36752103
145046,A,20151231,ANTHEM INC,ANTM,36752103
145046,A,20160131,ANTHEM INC,ANTM,36752103
145046,A,20160229,ANTHEM INC,ANTM,36752103
145046,A,20160331,ANTHEM INC,ANTM,36752103
145046,A,20160430,ANTHEM INC,ANTM,36752103
145046,A,20160531,ANTHEM INC,ANTM,36752103
145046,A,20160630,ANTHEM INC,ANTM,36752103
145046,A,20160731,ANTHEM INC,ANTM,36752103
145046,A,20160831,ANTHEM INC,ANTM,36752103
145046,A,20160930,ANTHEM INC,ANTM,36752103
145046,A,20161031,ANTHEM INC,ANTM,36752103
145046,A,20161130,ANTHEM INC,ANTM,36752103
145046,A,20161231,ANTHEM INC,ANTM,36752103
145046,A,20170131,ANTHEM INC,ANTM,36752103
162906,,20100131,IHS MARKIT LTD,INFO,G47567105
162906,,20100228,IHS MARKIT LTD,INFO,G47567105
162906,,20100331,IHS MARKIT LTD,INFO,G47567105
162906,,20100430,IHS MARKIT LTD,INFO,G47567105
162906,,20100531,IHS MARKIT LTD,INFO,G47567105
162906,,20100630,IHS MARKIT LTD,INFO,G47567105
162906,,20100731,IHS MARKIT LTD,INFO,G47567105
162906,,20100831,IHS MARKIT LTD,INFO,G47567105
162906,,20100930,IHS MARKIT LTD,INFO,G47567105
162906,,20101031,IHS MARKIT LTD,INFO,G47567105
162906,,20101130,IHS MARKIT LTD,INFO,G47567105
162906,,20101231,IHS MARKIT LTD,INFO,G47567105
162906,,20110131,IHS MARKIT LTD,INFO,G47567105
162906,,20110228,IHS MARKIT LTD,INFO,G47567105
162906,,20110331,IHS MARKIT LTD,INFO,G47567105
162906,,20110430,IHS MARKIT LTD,INFO,G47567105
162906,,20110531,IHS MARKIT LTD,INFO,G47567105
162906,,20110630,IHS MARKIT LTD,INFO,G47567105
162906,,20110731,IHS MARKIT LTD,INFO,G47567105
162906,,20110831,IHS MARKIT LTD,INFO,G47567105
162906,,20110930,IHS MARKIT LTD,INFO,G47567105
162906,,20111031,IHS MARKIT LTD,INFO,G47567105
162906,,20111130,IHS MARKIT LTD,INFO,G47567105
162906,,20111231,IHS MARKIT LTD,INFO,G47567105
162906,,20120131,IHS MARKIT LTD,INFO,G47567105
162906,,20120229,IHS MARKIT LTD,INFO,G47567105
162906,,20120331,IHS MARKIT LTD,INFO,G47567105
162906,,20120430,IHS MARKIT LTD,INFO,G47567105
162906,,20120531,IHS MARKIT LTD,INFO,G47567105
162906,,20120630,IHS MARKIT LTD,INFO,G47567105
162906,,20120731,IHS MARKIT LTD,INFO,G47567105
162906,,20120831,IHS MARKIT LTD,INFO,G47567105
162906,,20120930,IHS MARKIT LTD,INFO,G47567105
162906,,20121031,IHS MARKIT LTD,INFO,G47567105
162906,,20121130,IHS MARKIT LTD,INFO,G47567105
162906,,20121231,IHS MARKIT LTD,INFO,G47567105
162906,,20130131,IHS MARKIT LTD,INFO,G47567105
162906,,20130228,IHS MARKIT LTD,INFO,G47567105
162906,,20130331,IHS MARKIT LTD,INFO,G47567105
162906,,20130430,IHS MARKIT LTD,INFO,G47567105
162906,,20130531,IHS MARKIT LTD,INFO,G47567105
162906,,20130630,IHS MARKIT LTD,INFO,G47567105
162906,,20130731,IHS MARKIT LTD,INFO,G47567105
162906,,20130831,IHS MARKIT LTD,INFO,G47567105
162906,,20130930,IHS MARKIT LTD,INFO,G47567105
162906,,20131031,IHS MARKIT LTD,INFO,G47567105
162906,,20131130,IHS MARKIT LTD,INFO,G47567105
162906,,20131231,IHS MARKIT LTD,INFO,G47567105
162906,,20140131,IHS MARKIT LTD,INFO,G47567105
162906,,20140228,IHS MARKIT LTD,INFO,G47567105
162906,,20140331,IHS MARKIT LTD,INFO,G47567105
162906,,20140430,IHS MARKIT LTD,INFO,G47567105
162906,,20140531,IHS MARKIT LTD,INFO,G47567105
162906,,20140630,IHS MARKIT LTD,INFO,G47567105
162906,,20140731,IHS MARKIT LTD,INFO,G47567105
162906,,20140831,IHS MARKIT LTD,INFO,G47567105
162906,,20140930,IHS MARKIT LTD,INFO,G47567105
162906,BB+,20141031,IHS MARKIT LTD,INFO,G47567105
162906,BB+,20141130,IHS MARKIT LTD,INFO,G47567105
162906,BB+,20141231,IHS MARKIT LTD,INFO,G47567105
162906,BB+,20150131,IHS MARKIT LTD,INFO,G47567105
162906,BB+,20150228,IHS MARKIT LTD,INFO,G47567105
162906,BB+,20150331,IHS MARKIT LTD,INFO,G47567105
162906,BB+,20150430,IHS MARKIT LTD,INFO,G47567105
162906,BB+,20150531,IHS MARKIT LTD,INFO,G47567105
162906,BB+,20150630,IHS MARKIT LTD,INFO,G47567105
162906,BB+,20150731,IHS MARKIT LTD,INFO,G47567105
162906,BB+,20150831,IHS MARKIT LTD,INFO,G47567105
162906,BB+,20150930,IHS MARKIT LTD,INFO,G47567105
162906,BB+,20151031,IHS MARKIT LTD,INFO,G47567105
162906,BB+,20151130,IHS MARKIT LTD,INFO,G47567105
162906,BB+,20151231,IHS MARKIT LTD,INFO,G47567105
162906,BB+,20160131,IHS MARKIT LTD,INFO,G47567105
162906,BB+,20160229,IHS MARKIT LTD,INFO,G47567105
162906,BB+,20160331,IHS MARKIT LTD,INFO,G47567105
162906,BB+,20160430,IHS MARKIT LTD,INFO,G47567105
162906,BB+,20160531,IHS MARKIT LTD,INFO,G47567105
162906,BB+,20160630,IHS MARKIT LTD,INFO,G47567105
162906,BB+,20160731,IHS MARKIT LTD,INFO,G47567105
162906,BB+,20160831,IHS MARKIT LTD,INFO,G47567105
162906,BB+,20160930,IHS MARKIT LTD,INFO,G47567105
162906,BB+,20161031,IHS MARKIT LTD,INFO,G47567105
162906,BB+,20161130,IHS MARKIT LTD,INFO,G47567105
162906,BB+,20161231,IHS MARKIT LTD,INFO,G47567105
162906,BB+,20170131,IHS MARKIT LTD,INFO,G47567105
165993,BB+,20100131,FIDELITY NATIONAL INFO SVCS,FIS,31620M106
165993,BB+,20100228,FIDELITY NATIONAL INFO SVCS,FIS,31620M106
165993,BB+,20100331,FIDELITY NATIONAL INFO SVCS,FIS,31620M106
165993,BB+,20100430,FIDELITY NATIONAL INFO SVCS,FIS,31620M106
165993,BB+,20100531,FIDELITY NATIONAL INFO SVCS,FIS,31620M106
165993,BB+,20100630,FIDELITY NATIONAL INFO SVCS,FIS,31620M106
165993,BB+,20100731,FIDELITY NATIONAL INFO SVCS,FIS,31620M106
165993,BB+,20100831,FIDELITY NATIONAL INFO SVCS,FIS,31620M106
165993,BB+,20100930,FIDELITY NATIONAL INFO SVCS,FIS,31620M106
165993,BB+,20101031,FIDELITY NATIONAL INFO SVCS,FIS,31620M106
165993,BB+,20101130,FIDELITY NATIONAL INFO SVCS,FIS,31620M106
165993,BB+,20101231,FIDELITY NATIONAL INFO SVCS,FIS,31620M106
165993,BB+,20110131,FIDELITY NATIONAL INFO SVCS,FIS,31620M106
165993,BB+,20110228,FIDELITY NATIONAL INFO SVCS,FIS,31620M106
165993,BB+,20110331,FIDELITY NATIONAL INFO SVCS,FIS,31620M106
165993,BB+,20110430,FIDELITY NATIONAL INFO SVCS,FIS,31620M106
165993,BB+,20110531,FIDELITY NATIONAL INFO SVCS,FIS,31620M106
165993,BB+,20110630,FIDELITY NATIONAL INFO SVCS,FIS,31620M106
165993,BB+,20110731,FIDELITY NATIONAL INFO SVCS,FIS,31620M106
165993,BB+,20110831,FIDELITY NATIONAL INFO SVCS,FIS,31620M106
165993,BB+,20110930,FIDELITY NATIONAL INFO SVCS,FIS,31620M106
165993,BB+,20111031,FIDELITY NATIONAL INFO SVCS,FIS,31620M106
165993,BB+,20111130,FIDELITY NATIONAL INFO SVCS,FIS,31620M106
165993,BB+,20111231,FIDELITY NATIONAL INFO SVCS,FIS,31620M106
165993,BB+,20120131,FIDELITY NATIONAL INFO SVCS,FIS,31620M106
165993,BB+,20120229,FIDELITY NATIONAL INFO SVCS,FIS,31620M106
165993,BB+,20120331,FIDELITY NATIONAL INFO SVCS,FIS,31620M106
165993,BB+,20120430,FIDELITY NATIONAL INFO SVCS,FIS,31620M106
165993,BB+,20120531,FIDELITY NATIONAL INFO SVCS,FIS,31620M106
165993,BB+,20120630,FIDELITY NATIONAL INFO SVCS,FIS,31620M106
